Location,Age,Sex,Measure,Metric,Pathogen,Antibiotic class,Counterfactual,Year,Value,Upper,Lower
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1990,54.93090753522301,76.06072214351407,33.80109292693194
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1991,60.48982497447513,83.39806364704035,37.58158630190991
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1992,64.2928895963742,89.94784173388669,38.6379374588617
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1993,68.63941889256012,92.12778157833156,45.151056206788674
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1994,79.97019927047879,106.9700904046311,52.97030813632648
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1995,80.62379035130694,109.51848899502141,51.72909170759245
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1996,78.96988432218095,105.05370337708169,52.88606526728021
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1997,87.36815040460274,113.21986485994788,61.51643594925761
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1998,80.7598436794446,104.79190126857803,56.72778609031117
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1999,73.82331652042882,98.22846274774759,49.41817029311005
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2000,69.27835607532302,93.26795619210833,45.2887559585377
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2001,70.1210013184273,90.4721394768427,49.7698631600119
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2002,64.00245651514604,83.65692282605609,44.347990204235984
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2003,65.42311437367117,84.7870922386295,46.05913650871285
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2004,66.77214599379022,84.25046883109468,49.29382315648576
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2005,60.70371351022392,77.26100582638927,44.146421194058576
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2006,64.74182633865257,83.07487782139502,46.408774855910124
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2007,74.37442436385346,92.22252352817323,56.5263251995337
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2008,66.54776833821549,82.73952075219366,50.356015924237326
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2009,66.47227444114131,83.77040398319663,49.17414489908599
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2010,74.46357919225863,92.20535382550551,56.72180455901176
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2011,90.11904095339574,110.59075818182221,69.64732372496927
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2012,82.96413359051164,103.36115463986918,62.56711254115409
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2013,66.01134923637863,80.7728698263349,51.24982864642237
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2014,63.57533835399123,77.25558246433877,49.89509424364368
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2015,63.510516505144615,77.64949069507682,49.37154231521241
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2016,57.57764679742045,70.53036344513676,44.62493014970414
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2017,54.22730598884093,67.51056381541191,40.94404816226995
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2018,50.318193585251606,61.52536814345335,39.11101902704986
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2019,50.92154365572412,62.345697287945924,39.49739002350232
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2020,43.17904969798973,51.24175594985031,35.11634344612916
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2021,45.82290209053627,54.45688676697738,37.18891741409516
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Enterobacter spp.,Carbapenems,Associated,1990,3.441623622347753,7.228401580018082,1.2219881523705847
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Enterobacter spp.,Carbapenems,Associated,1991,3.678501864342266,7.502172313116673,1.355153671824317
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Enterobacter spp.,Carbapenems,Associated,1992,3.7425341805920276,7.738211357306847,1.3626546287736858
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Enterobacter spp.,Carbapenems,Associated,1993,4.023233790359571,7.881974444781478,0.16449313593766401
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Enterobacter spp.,Carbapenems,Associated,1994,4.306794998560589,8.312376411509375,0.3012135856118032
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Enterobacter spp.,Carbapenems,Associated,1995,4.475815330730083,8.796959983480239,0.15467067797992673
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Enterobacter spp.,Carbapenems,Associated,1996,4.357705024318147,8.4667143766117,0.24869567202459386
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Enterobacter spp.,Carbapenems,Associated,1997,4.313801177908895,8.2889142624602,0.33868809335759176
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Enterobacter spp.,Carbapenems,Associated,1998,4.235105885916629,8.01782502866228,0.4523867431709787
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Enterobacter spp.,Carbapenems,Associated,1999,4.068250301205785,7.8970185936593325,0.2394820087522369
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Enterobacter spp.,Carbapenems,Associated,2000,3.7272608247671073,7.298895266373347,0.1556263831608673
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Enterobacter spp.,Carbapenems,Associated,2001,3.5319565035741523,6.762079075440786,0.30183393170751804
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Enterobacter spp.,Carbapenems,Associated,2002,3.4078882597739253,6.665517297113809,0.15025922243404244
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Enterobacter spp.,Carbapenems,Associated,2003,3.349698026821411,6.455325497198993,0.24407055644382902
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Enterobacter spp.,Carbapenems,Associated,2004,3.4431273937748403,6.6122755771435875,0.2739792104060932
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Enterobacter spp.,Carbapenems,Associated,2005,3.555725383386856,6.772198202924155,0.33925256384955604
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Enterobacter spp.,Carbapenems,Associated,2006,3.738017232520493,7.266065276779326,0.2099691882616601
Mongolia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Enterobacter spp.,Carbapenems,Associated,2007,4.0872359644891265,7.7715452544954395,0.40292667448281305
