Location,Age,Sex,Measure,Metric,Pathogen,Antibiotic class,Counterfactual,Year,Value,Upper,Lower
Mongolia,1-5 months,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,1990,6.787159564394317,9.441134478844312,4.133184649944322
Mongolia,1-5 months,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,1991,6.341019392066546,8.779750744877703,3.902288039255388
Mongolia,1-5 months,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,1992,6.030865425676833,8.262093209076394,3.799637642277272
Mongolia,1-5 months,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,1993,5.654201873557322,7.699978440110059,3.608425307004585
Mongolia,1-5 months,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,1994,5.371484242368062,7.2999033294559155,3.443065155280209
Mongolia,1-5 months,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,1995,4.948800475112778,6.721518094357702,3.176082855867854
Mongolia,1-5 months,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,1996,4.579335613871797,6.181436865337696,2.977234362405898
Mongolia,1-5 months,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,1997,4.70158160338306,6.189339182583772,3.2138240241823484
Mongolia,1-5 months,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,1998,4.055110169892417,5.371226442679669,2.7389938971051646
Mongolia,1-5 months,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,1999,3.525629021369314,4.702138643144179,2.3491193995944486
Mongolia,1-5 months,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2000,3.361291310618168,4.4463930061872885,2.2761896150490477
Mongolia,1-5 months,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2001,3.2950006926404027,4.2803367668692225,2.3096646184115825
Mongolia,1-5 months,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2002,2.86319929778617,3.7380874052995368,1.9883111902728037
Mongolia,1-5 months,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2003,2.74584092063822,3.512408036033778,1.9792738052426624
Mongolia,1-5 months,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2004,2.4769548249252544,3.158071875833807,1.795837774016702
Mongolia,1-5 months,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2005,2.0690091602144447,2.645145224547454,1.4928730958814358
Mongolia,1-5 months,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2006,2.04448329186462,2.583073195327777,1.5058933884014634
Mongolia,1-5 months,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2007,2.130934513211499,2.653850364183213,1.6080186622397847
Mongolia,1-5 months,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2008,1.8034861009413088,2.2431605252114704,1.363811676671147
Mongolia,1-5 months,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2009,1.642854033507946,2.0534272157547897,1.2322808512611025
Mongolia,1-5 months,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2010,1.5763025803531208,1.9623007722433545,1.190304388462887
Mongolia,1-5 months,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2011,1.696925327898936,2.0861787843628945,1.3076718714349775
Mongolia,1-5 months,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2012,1.7230086472537276,2.122082906851342,1.3239343876561134
Mongolia,1-5 months,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2013,1.5950519208662142,1.9368303977728072,1.2532734439596211
Mongolia,1-5 months,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2014,1.6418195395634996,1.971834566999912,1.3118045121270872
Mongolia,1-5 months,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2015,1.5460525361210884,1.825126018739561,1.2669790535026157
Mongolia,1-5 months,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2016,1.4401807831382945,1.708877923000487,1.171483643276102
Mongolia,1-5 months,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2017,1.4349803533542123,1.702474216978107,1.1674864897303174
Mongolia,1-5 months,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2018,1.3952157855812584,1.6841692657560385,1.1062623054064782
Mongolia,1-5 months,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2019,1.4140722755898758,1.7374660003162843,1.0906785508634673
Mongolia,1-5 months,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2020,1.1800268815529715,1.4717541614226057,0.8882996016833373
Mongolia,1-5 months,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2021,1.1295946248031248,1.4102935422427565,0.8488957073634931
Mongolia,1-5 months,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,1990,0.19761175281185578,0.39757291331755484,0.07242657819876623
Mongolia,1-5 months,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,1991,0.1855844445465323,0.3686836143739259,0.0024852747191387303
Mongolia,1-5 months,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,1992,0.1758707565098438,0.3442430312608594,0.0074984817588281405
Mongolia,1-5 months,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,1993,0.1686859363532452,0.3222790396309124,0.015092833075577933
Mongolia,1-5 months,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,1994,0.15889132296001218,0.3082231280940101,0.009559517826014247
Mongolia,1-5 months,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,1995,0.14943035751220385,0.28676461292194394,0.012096102102463757
Mongolia,1-5 months,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,1996,0.13872186318358293,0.26075176460569566,0.01669196176147021
Mongolia,1-5 months,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,1997,0.13063948851846555,0.2436261568998902,0.017652820137040892
Mongolia,1-5 months,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,1998,0.12126897190430903,0.2276836423568195,0.014854301451798557
Mongolia,1-5 months,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,1999,0.11235021215139285,0.21012275899245475,0.014577665310330931
Mongolia,1-5 months,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2000,0.10575763606110056,0.19682203866333797,0.014693233458863156
Mongolia,1-5 months,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2001,0.09899584281889989,0.1818191569227967,0.016172528715003076
Mongolia,1-5 months,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2002,0.0936321399350173,0.17348717447035333,0.013777105399681286
Mongolia,1-5 months,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2003,0.0886143539718411,0.16372496572917344,0.013503742214508771
Mongolia,1-5 months,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2004,0.08390046926158155,0.15253385736266212,0.01526708116050099
Mongolia,1-5 months,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2005,0.08441747001938504,0.15342690554490945,0.015408034493860634
Mongolia,1-5 months,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2006,0.08881201252314525,0.16228866632967884,0.015335358716611652
Mongolia,1-5 months,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2007,0.09409560216378847,0.17284511041954273,0.015346093908034208
Mongolia,1-5 months,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2008,0.09793457203809203,0.1776971337625067,0.01817201031367735
Mongolia,1-5 months,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2009,0.09654021799478048,0.1786573590008596,0.014423076988701336
Mongolia,1-5 months,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2010,0.09361735975905401,0.1769250014155503,0.010309718102557736
Mongolia,1-5 months,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2011,0.09258495538570187,0.17335372921174885,0.011816181559654873
Mongolia,1-5 months,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2012,0.098074358763613,0.18473135897210782,0.01141735855511819
Mongolia,1-5 months,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2013,0.09298490671220164,0.17610121834560608,0.009868595078797199
Mongolia,1-5 months,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2014,0.09066644046314107,0.17158484024608564,0.009748040680196496
Mongolia,1-5 months,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2015,0.07794959000712286,0.1469339341304039,0.008965245883841802
Mongolia,1-5 months,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2016,0.07588715627141808,0.14366164894221928,0.008112663600616868
Mongolia,1-5 months,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2017,0.07604467035833024,0.1411198805239115,0.010969460192748956
Mongolia,1-5 months,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2018,0.07700548836164459,0.14185365952763335,0.01215731719565584
Mongolia,1-5 months,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2019,0.07721244685739412,0.14561924389626354,0.008805649818524691
Mongolia,1-5 months,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2020,0.06616757494779305,0.12430339728110154,0.008031752614484543
Mongolia,1-5 months,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2021,0.06853682076148851,0.12729103834954097,0.00978260317343603
