Location,Age,Sex,Measure,Metric,Pathogen,Antibiotic class,Counterfactual,Year,Value,Upper,Lower
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,1990,10.863846571350022,13.883754593737608,7.843938548962436
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,1991,11.630837913159422,15.069509328478931,8.192166497839912
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,1992,14.424229410846166,18.56605168435582,10.282407137336513
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,1993,15.26854115100901,19.99011837780776,10.54696392421026
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,1994,18.067730020757296,23.646152862419164,12.489307179095427
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,1995,19.001218608621674,24.807277432681992,13.195159784561353
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,1996,19.161095764937947,24.768460933229115,13.553730596646778
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,1997,20.232901149945135,25.50920145657327,14.956600843317002
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,1998,19.834234574136197,25.34841726256413,14.320051885708263
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,1999,18.6912481314567,23.825434883807908,13.55706137910549
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2000,18.35097404025675,23.767107387532874,12.934840692980629
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2001,17.293769996325707,21.612979561809244,12.974560430842171
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2002,18.399809200592212,23.572765167880224,13.226853233304201
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2003,17.89134943306551,22.976039150161206,12.806659715969817
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2004,19.61713035271699,25.202087593804464,14.032173111629518
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2005,19.6037570638334,24.855584978944922,14.351929148721876
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2006,18.917853360970557,24.143307990075733,13.692398731865381
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2007,18.160922343715274,22.843839587647853,13.478005099782695
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2008,15.432893876121641,19.259673310317257,11.606114441926023
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2009,12.522066347734004,15.502920056288428,9.54121263917958
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2010,11.008550535777136,13.473571551438381,8.543529520115891
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2011,9.348115049784726,11.240472198108145,7.455757901461306
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2012,8.793500780450714,10.45202342480642,7.1349781360950075
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2013,9.877255689689584,11.615382712998516,8.139128666380651
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2014,11.460725549027151,13.455896392863325,9.465554705190977
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2015,14.511264410908007,17.0767864669882,11.945742354827814
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2016,15.373565466871188,18.085129087560713,12.662001846181662
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2017,15.105254772194531,17.520929115031983,12.689580429357079
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2018,13.599490683977635,16.072187701635965,11.126793666319305
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2019,13.39626015967345,15.78685588097311,11.005664438373788
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2020,13.265701902896659,16.11745227582057,10.413951529972747
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2021,12.986772167041826,15.918594663086107,10.054949670997544
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,1990,1.1138370490824592,2.178705385987777,0.04896871217714116
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,1991,1.2135969744988975,2.422739328548043,0.004454620449751978
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,1992,1.3794913509881566,2.7246621230226724,0.03432057895364049
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,1993,1.5134283130132724,2.960958556709405,0.06589806931713982
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,1994,1.6337229173726286,3.135675709645331,0.13177012509992614
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,1995,1.7835991587639608,3.3936611905002048,0.17353712702771706
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,1996,1.7169954031022465,3.287215909993877,0.14677489621061612
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,1997,1.7124368140017974,3.1936042409039818,0.2312693870996132
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,1998,1.7012275897099718,3.143045702592005,0.2594094768279389
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,1999,1.618998855659491,2.9222290209739494,0.3157686903450323
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2000,1.4493312224011674,2.7134835580631353,0.18517888673919947
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2001,1.337075577358294,2.470275980527902,0.20387517418868617
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2002,1.4748477098024426,2.7137525401097635,0.23594287949512194
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2003,1.4144980059172967,2.577709473098621,0.2512865387359722
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2004,1.516161580334844,2.775458987552989,0.2568641731166992
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2005,1.461812617164008,2.6929736003576634,0.2306516339703526
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2006,1.496082209518128,2.8091180014597077,0.18304641757654827
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2007,1.3588664239714294,2.5143628058857352,0.2033700420571234
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2008,1.1406115784445583,2.156233071327958,0.12499008556115832
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2009,0.9591545306784739,1.7991593422178447,0.11914971913910322
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2010,0.8153168108077115,1.5485700174577304,0.08206360415769254
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2011,0.6692613805808192,1.264532806805804,0.07398995435583455
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2012,0.6655697719850735,1.283571884545938,0.04756765942420882
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2013,0.7623748192710248,1.4390091758041326,0.08574046273791713
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2014,0.8287458949599222,1.57632083150926,0.08117095841058442
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2015,1.014194851761354,1.944318580257481,0.08407112326522692
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2016,1.1021114446650966,2.0888330938728625,0.11538979545733064
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2017,1.1501707130864296,2.1985467670085646,0.10179465916429487
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2018,1.1149182993112996,2.1119400225854674,0.11789657603713155
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2019,1.0727141941213996,2.0145238177188047,0.1309045705239945
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2020,1.1286738454099314,2.120498904689538,0.13684878613032492
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,2021,1.1021936842193458,2.1013024122141197,0.10308495622457181
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Associated,1990,2.107881369418648,5.025413731874613,0.5236612439636407
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Associated,1991,1.8457671090815357,4.529285261174305,0.44381913750840624
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Associated,1992,2.0767073682268586,5.001209950071534,0.5119546208049642
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Associated,1993,2.296076295187643,5.444671744638812,0.5803287326556407
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Associated,1994,2.3718938950155137,5.536724008089273,0.6183695779052449
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Associated,1995,2.4527680289549627,5.648821546876206,0.647893495512539
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Associated,1996,2.5188263355296803,5.786282558174749,0.6654373861491396
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Associated,1997,3.0579839421942725,6.803025489922387,0.8499963225764806
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Associated,1998,3.051922690806167,6.697203966311882,0.8300011175650518
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Associated,1999,2.8319260892846887,6.084152088557913,0.7934146139396411
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Associated,2000,2.1319936142548026,4.738214165462448,0.5624827428810096
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Associated,2001,1.981335914740376,4.328836174194326,0.5361285275547045
Kyrgyzstan,65 to 69,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Associated,2002,2.166123902288501,4.693577722699795,0.5814313275505322
