Location,Age,Sex,Measure,Metric,Pathogen,Antibiotic class,Counterfactual,Year,Value,Upper,Lower
Kyrgyzstan,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,1990,23.408027010637944,31.19494732553861,15.621106695737277
Kyrgyzstan,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,1991,23.943058705252938,32.26035015190833,15.62576725859755
Kyrgyzstan,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,1992,27.33677724133714,36.449463947643714,18.224090535030562
Kyrgyzstan,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,1993,25.56445028747792,33.37278646953359,17.75611410542225
Kyrgyzstan,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,1994,28.1104143902001,37.04429288076707,19.17653589963313
Kyrgyzstan,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,1995,29.741106690814828,39.62866091148099,19.85355247014866
Kyrgyzstan,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,1996,30.502088485583787,39.85486310155275,21.14931386961482
Kyrgyzstan,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,1997,31.19310060363164,40.97400018726242,21.412201020000865
Kyrgyzstan,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,1998,30.425086453081533,39.49719962545542,21.352973280707644
Kyrgyzstan,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,1999,29.9030836990484,39.547409877378136,20.25875752071866
Kyrgyzstan,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,2000,33.94734695180158,47.566560706777594,20.328133196825558
Kyrgyzstan,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,2001,28.462870495780702,38.029255672306476,18.89648531925493
Kyrgyzstan,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,2002,28.2713847834318,37.36824755931845,19.174522007545153
Kyrgyzstan,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,2003,26.0101915620736,34.77945752264185,17.240925601505353
Kyrgyzstan,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,2004,26.724778382036156,35.53522213252309,17.914334631549227
Kyrgyzstan,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,2005,27.400865570628827,36.444558432091796,18.35717270916586
Kyrgyzstan,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,2006,27.640548309965542,37.42983273882239,17.851263881108693
Kyrgyzstan,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,2007,29.264140968331134,39.44604230471427,19.082239631948
Kyrgyzstan,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,2008,29.84331982587106,39.42139970970109,20.265239942041028
