Location,Age,Sex,Measure,Metric,Pathogen,Antibiotic class,Counterfactual,Year,Value,Upper,Lower
Kazakhstan,35 to 39,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1990,446.92673119837144,572.0674315317644,321.7860308649784
Kazakhstan,35 to 39,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1991,462.43879954751554,593.9159876291642,330.9616114658669
Kazakhstan,35 to 39,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1992,524.3989314534479,660.5409016771971,388.2569612296986
Kazakhstan,35 to 39,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1993,587.659124608712,727.7225178372805,447.59573138014343
Kazakhstan,35 to 39,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1994,668.5716900657258,830.5296745337664,506.6137055976851
Kazakhstan,35 to 39,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1995,802.4961409166909,990.3671780951361,614.6251037382458
Kazakhstan,35 to 39,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1996,778.0214184889792,961.6498981726585,594.3929388052999
Kazakhstan,35 to 39,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1997,829.1399368610637,992.4630550732941,665.8168186488333
Kazakhstan,35 to 39,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1998,761.1348015362283,919.9830545827576,602.286548489699
Kazakhstan,35 to 39,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1999,745.8824123915404,893.8038116304721,597.9610131526086
Kazakhstan,35 to 39,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2000,792.7274258001488,950.8086864246679,634.6461651756297
Kazakhstan,35 to 39,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2001,778.852140047645,947.3665588796381,610.3377212156519
Kazakhstan,35 to 39,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2002,778.3651352256729,925.7333963693842,630.9968740819617
Kazakhstan,35 to 39,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2003,781.7186182237316,934.7614471065563,628.6757893409069
Kazakhstan,35 to 39,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2004,824.5961564490372,987.4387889262007,661.7535239718736
Kazakhstan,35 to 39,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2005,858.5903806675494,1031.8815291940864,685.2992321410125
Kazakhstan,35 to 39,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2006,871.9611569079891,1038.7891583509927,705.1331554649854
Kazakhstan,35 to 39,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2007,945.5653296800917,1145.6761046666131,745.4545546935702
Kazakhstan,35 to 39,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2008,885.6234018681446,1046.7664653778957,724.4803383583935
Kazakhstan,35 to 39,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2009,848.6927476363398,994.1054743344138,703.2800209382659
Kazakhstan,35 to 39,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2010,914.7349771161984,1084.7272799124312,744.7426743199655
Kazakhstan,35 to 39,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2011,941.4977911175,1082.916912707208,800.0786695277922
Kazakhstan,35 to 39,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2012,956.7214423815492,1093.693635615722,819.7492491473764
Kazakhstan,35 to 39,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2013,940.8601969131583,1068.2092814329685,813.5111123933482
Kazakhstan,35 to 39,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2014,833.8059559113773,968.1301822856362,699.4817295371183
Kazakhstan,35 to 39,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2015,844.9003262411652,961.3515873533521,728.4490651289783
Kazakhstan,35 to 39,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2016,806.0818836029384,911.5569874134502,700.6067797924267
Kazakhstan,35 to 39,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2017,741.9040384235369,853.1610189627149,630.6470578843589
Kazakhstan,35 to 39,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2018,688.6204622662831,798.7786143430244,578.4623101895418
Kazakhstan,35 to 39,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2019,673.9295384058553,775.6225594298307,572.2365173818798
Kazakhstan,35 to 39,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2020,595.0037273272849,687.5067160434141,502.5007386111556
