Location,Age,Sex,Measure,Metric,Pathogen,Antibiotic class,Counterfactual,Year,Value,Upper,Lower
Kazakhstan,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,1990,199.77111673373977,271.2222986943616,128.31993477311798
Kazakhstan,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,1991,198.6444278676701,268.179035084229,129.10982065111116
Kazakhstan,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,1992,216.32694623946998,289.2405769875588,143.41331549138113
Kazakhstan,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,1993,209.7117091245571,279.954785853855,139.4686323952592
Kazakhstan,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,1994,199.53051924889863,267.89524829366405,131.16579020413326
Kazakhstan,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,1995,196.46465826992525,261.10382120776217,131.82549533208834
Kazakhstan,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,1996,168.95581515218674,224.73639985504303,113.17523044933048
Kazakhstan,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,1997,175.6388299096647,230.616959652824,120.6607001665054
Kazakhstan,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,1998,154.36528655515494,206.5770048985885,102.15356821172132
Kazakhstan,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,1999,151.65729848731723,199.82657151244814,103.48802546218634
Kazakhstan,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,2000,150.4077390224773,197.7803730982426,103.03510494671201
Kazakhstan,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,2001,148.14795209909505,193.85327519781367,102.44262900037643
Kazakhstan,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,2002,144.56757538045673,191.9942131016602,97.14093765925325
Kazakhstan,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,2003,135.56494979543413,176.42217813551326,94.707721455355
Kazakhstan,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,2004,137.51372903422873,180.15633376030155,94.87112430815591
Kazakhstan,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,2005,145.11927341681084,192.02721717692117,98.21132965670053
Kazakhstan,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,2006,150.5109158525198,201.88160900949921,99.14022269554036
Kazakhstan,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,2007,152.2106234101838,200.2293227766151,104.19192404375252
Kazakhstan,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,2008,156.10814958530955,206.0148597938379,106.2014393767812
Kazakhstan,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,2009,144.3966360666779,188.2221776335794,100.5710944997764
Kazakhstan,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,2010,145.77933283175287,187.66798890314493,103.89067676036082
Kazakhstan,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,2011,128.41921539896185,162.03556043021104,94.80287036771266
Kazakhstan,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,2012,116.78941125286494,148.59266869296619,84.98615381276367
Kazakhstan,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,2013,118.7619488045325,150.94757691330764,86.57632069575735
Kazakhstan,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,2014,110.07226013651808,139.24719488198795,80.89732539104821
Kazakhstan,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,2015,111.43031793576895,141.03126617563396,81.82936969590394
Kazakhstan,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,2016,107.34808536085865,134.0532001311235,80.64297059059378
Kazakhstan,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,2017,120.73775561629469,153.6750561342988,87.80045509829057
Kazakhstan,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Attributable,2018,118.1540149701363,147.33408968967672,88.97394025059589
