Location,Age,Sex,Measure,Metric,Pathogen,Antibiotic class,Counterfactual,Year,Value,Upper,Lower
Tajikistan,45 to 49,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1990,0.7424947329818417,0.971239655814905,0.5137498101487783
Tajikistan,45 to 49,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1991,0.6186400759449855,0.8106084384866196,0.4266717134033514
Tajikistan,45 to 49,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1992,0.70318620160408,0.9188698244642618,0.48750257874389813
Tajikistan,45 to 49,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1993,1.0119121726219906,1.3769600171056404,0.6468643281383408
Tajikistan,45 to 49,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1994,0.8375676689917865,1.1016294021913426,0.5735059357922303
Tajikistan,45 to 49,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1995,0.9386098842517664,1.226580177205181,0.6506395912983518
Tajikistan,45 to 49,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1996,1.0510535484725043,1.369005705095422,0.733101391849587
Tajikistan,45 to 49,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1997,1.0346080356174363,1.3616103391278471,0.7076057321070255
Tajikistan,45 to 49,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1998,0.9793330017471542,1.2904580713063667,0.6682079321879416
Tajikistan,45 to 49,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1999,0.9116389120705759,1.2082906063033478,0.6149872178378039
Tajikistan,45 to 49,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2000,0.9702898979268793,1.27283793210549,0.6677418637482686
Tajikistan,45 to 49,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2001,0.972996437463013,1.269144631306434,0.6768482436195918
Tajikistan,45 to 49,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2002,0.9643762360958558,1.2581291447096343,0.6706233274820772
Tajikistan,45 to 49,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2003,0.9686952630903175,1.2771281054788186,0.6602624207018164
Tajikistan,45 to 49,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2004,1.0736315713364717,1.433456658004412,0.7138064846685315
Tajikistan,45 to 49,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2005,1.1633057491053613,1.5853345772654057,0.7412769209453169
Tajikistan,45 to 49,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2006,1.2473490149421496,1.68242975813076,0.8122682717535391
Tajikistan,45 to 49,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2007,1.2723950254607959,1.7124909845361882,0.8322990663854035
Tajikistan,45 to 49,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2008,1.3502749120765183,1.8195305256225125,0.8810192985305241
Tajikistan,45 to 49,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2009,1.4477433882129813,1.948588488596056,0.9468982878299067
Tajikistan,45 to 49,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2010,1.461051149763992,1.961699981813657,0.9604023177143269
Tajikistan,45 to 49,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2011,1.547912904320443,2.0208595180831805,1.074966290557705
